#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
M02696:28:000000000-ATWK5:1:1101:7502:3788  -            359 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   5.2e-19   61.1   0.0   1   1   8.8e-19   8.8e-19   60.4   0.0     1    45   300   344   300   344 0.98 -
M02696:28:000000000-ATWK5:1:1101:24356:3485 -            360 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.2e-18   59.9   0.0   1   1   2.7e-18   2.7e-18   58.8   0.0     2    45   302   345   301   345 0.98 -
M02696:28:000000000-ATWK5:1:1101:8438:3511  -            348 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.3e-18   59.8   0.0   1   1   2.6e-18   2.6e-18   58.9   0.0     2    45   290   333   289   333 0.98 -
M02696:28:000000000-ATWK5:1:1101:22994:2043 -            348 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.3e-18   59.8   0.0   1   1   2.6e-18   2.6e-18   58.9   0.0     2    45   290   333   289   333 0.98 -
M02696:28:000000000-ATWK5:1:1101:18500:3565 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.4e-18   59.8   0.0   1   1   2.5e-18   2.5e-18   58.9   0.0     2    45   285   328   284   328 0.98 -
M02696:28:000000000-ATWK5:1:1101:9211:2562  -            351 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.4e-18   59.8   0.0   1   1   2.6e-18   2.6e-18   58.9   0.0     2    45   293   336   292   336 0.98 -
M02696:28:000000000-ATWK5:1:1101:11008:1423 -            351 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.4e-18   59.8   0.0   1   1   2.6e-18   2.6e-18   58.9   0.0     2    45   293   336   292   336 0.98 -
M02696:28:000000000-ATWK5:1:1101:11615:2766 -            341 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.4e-18   59.7   0.0   1   1   2.5e-18   2.5e-18   58.9   0.0     2    45   283   326   282   326 0.98 -
M02696:28:000000000-ATWK5:1:1101:18723:3554 -            357 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.4e-18   57.6   0.0   1   1   1.2e-17   1.2e-17   56.8   0.0     1    45   298   342   298   342 0.98 -
M02696:28:000000000-ATWK5:1:1101:22204:1219 -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.6e-17   56.3   0.0   1   1   3.2e-17   3.2e-17   55.4   0.0     2    45   277   320   276   320 0.98 -
M02696:28:000000000-ATWK5:1:1101:23056:4493 -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.8e-17   56.2   0.0   1   1   3.2e-17   3.2e-17   55.4   0.0     2    45   277   320   276   320 0.98 -
M02696:28:000000000-ATWK5:1:1101:15624:2498 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.1e-17   56.0   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:8772:1513  -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.1e-17   56.0   0.0   1   1   4.5e-17   4.5e-17   54.9   0.0     2    45   277   320   276   320 0.98 -
M02696:28:000000000-ATWK5:1:1101:14133:5217 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:11561:3940 -            333 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   275   318   274   318 0.98 -
M02696:28:000000000-ATWK5:1:1101:16706:2011 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:10571:2461 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:20560:2649 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:25578:4850 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:12404:2103 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:18027:4406 -            334 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.8e-17   3.8e-17   55.2   0.0     2    45   276   319   275   319 0.98 -
M02696:28:000000000-ATWK5:1:1101:10847:2612 -            340 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.9e-17   3.9e-17   55.1   0.0     2    45   282   325   281   325 0.98 -
M02696:28:000000000-ATWK5:1:1101:23025:1814 -            341 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.9e-17   3.9e-17   55.1   0.0     2    45   283   326   282   326 0.98 -
M02696:28:000000000-ATWK5:1:1101:18940:3295 -            341 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.9e-17   3.9e-17   55.1   0.0     2    45   283   326   282   326 0.98 -
M02696:28:000000000-ATWK5:1:1101:8742:4872  -            330 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.2e-17   55.9   0.0   1   1   3.7e-17   3.7e-17   55.2   0.0     2    45   272   315   271   315 0.98 -
M02696:28:000000000-ATWK5:1:1101:14399:1476 -            340 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.7e-17   55.7   0.0   1   1   5.2e-17   5.2e-17   54.7   0.0     2    45   282   325   281   325 0.98 -
M02696:28:000000000-ATWK5:1:1101:12975:3510 -            339 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.7e-17   55.7   0.0   1   1   5.2e-17   5.2e-17   54.7   0.0     2    45   282   325   281   325 0.98 -
M02696:28:000000000-ATWK5:1:1101:19239:1862 -            344 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   5.1e-17   54.8   0.0   1   1   1.1e-16   1.1e-16   53.6   0.0     3    45   287   329   285   329 0.97 -
M02696:28:000000000-ATWK5:1:1101:18740:4068 -            366 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   5.5e-17   54.6   0.0   1   1   1.2e-16   1.2e-16   53.5   0.0     3    45   309   351   307   351 0.97 -
M02696:28:000000000-ATWK5:1:1101:15683:1881 -            366 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   5.6e-17   54.6   0.0   1   1   1.2e-16   1.2e-16   53.5   0.0     3    45   309   351   307   351 0.97 -
M02696:28:000000000-ATWK5:1:1101:13008:1478 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.3e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:10554:1487 -            342 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.4e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   285   327   283   327 0.97 -
M02696:28:000000000-ATWK5:1:1101:18763:2146 -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.4e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   278   320   276   320 0.97 -
M02696:28:000000000-ATWK5:1:1101:11927:4457 -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.4e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   278   320   276   320 0.97 -
M02696:28:000000000-ATWK5:1:1101:22268:5099 -            342 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.4e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   285   327   283   327 0.97 -
M02696:28:000000000-ATWK5:1:1101:12830:3515 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:18338:3967 -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   278   320   277   320 0.98 -
M02696:28:000000000-ATWK5:1:1101:20290:4623 -            342 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   285   327   283   327 0.97 -
M02696:28:000000000-ATWK5:1:1101:21958:1445 -            340 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   283   325   281   325 0.97 -
M02696:28:000000000-ATWK5:1:1101:8414:3917  -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:12189:1843 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:23402:4478 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:18616:4411 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:16787:1549 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:20616:3550 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:20645:1124 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:13652:3569 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:6883:4653  -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.5e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:12154:1708 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:19840:1384 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:22403:2112 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:22785:2001 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:23697:4779 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:24972:2862 -            346 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.6   0.0     3    45   289   331   287   331 0.97 -
M02696:28:000000000-ATWK5:1:1101:20003:4951 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:19794:2984 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.7   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:9755:1131  -            346 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.6   0.0     3    45   289   331   287   331 0.97 -
M02696:28:000000000-ATWK5:1:1101:16217:1134 -            347 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.6e-17   54.4   0.0   1   1   1.1e-16   1.1e-16   53.6   0.0     3    45   289   331   287   331 0.97 -
M02696:28:000000000-ATWK5:1:1101:8797:1471  -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     7e-17   54.3   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   278   320   277   320 0.98 -
M02696:28:000000000-ATWK5:1:1101:14739:2910 -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.1e-17   54.3   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   278   320   277   320 0.98 -
M02696:28:000000000-ATWK5:1:1101:19390:1514 -            335 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.2e-17   54.3   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   278   320   277   320 0.98 -
M02696:28:000000000-ATWK5:1:1101:5377:4201  -            341 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.2e-17   54.3   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   284   326   283   326 0.98 -
M02696:28:000000000-ATWK5:1:1101:14097:1892 -            337 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.3e-17   54.3   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   280   322   279   322 0.98 -
M02696:28:000000000-ATWK5:1:1101:22626:4435 -            337 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.3e-17   54.3   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   280   322   279   322 0.98 -
M02696:28:000000000-ATWK5:1:1101:19331:3209 -            341 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.3e-17   54.2   0.0   1   1   1.4e-16   1.4e-16   53.3   0.0     3    45   284   326   283   326 0.98 -
M02696:28:000000000-ATWK5:1:1101:10809:1250 -            337 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.3e-17   54.2   0.0   1   1   1.4e-16   1.4e-16   53.4   0.0     3    45   280   322   279   322 0.98 -
M02696:28:000000000-ATWK5:1:1101:12125:1794 -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   8.1e-17   54.1   0.0   1   1   1.4e-16   1.4e-16   53.3   0.0     3    45   286   328   285   328 0.98 -
M02696:28:000000000-ATWK5:1:1101:21979:1862 -            375 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   5.2e-16   51.5   0.0   1   1   9.7e-16   9.7e-16   50.7   0.0     2    45   317   360   316   360 0.98 -
M02696:28:000000000-ATWK5:1:1101:19277:2582 -            341 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     1e-15   50.6   0.0   1   1   1.9e-15   1.9e-15   49.7   0.0     3    45   284   326   283   326 0.98 -
M02696:28:000000000-ATWK5:1:1101:20474:4468 -            342 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     1e-15   50.6   0.0   1   1   1.9e-15   1.9e-15   49.7   0.0     3    45   285   327   284   327 0.98 -
M02696:28:000000000-ATWK5:1:1101:9449:5060  -            343 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.1e-15   50.5   0.0   1   1   1.8e-15   1.8e-15   49.8   0.0     3    45   286   328   284   328 0.97 -
M02696:28:000000000-ATWK5:1:1101:24221:4483 -            348 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.3e-15   50.2   0.0   1   1   2.5e-15   2.5e-15   49.3   0.0     3    45   291   333   289   333 0.97 -
M02696:28:000000000-ATWK5:1:1101:11272:1222 -            342 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.7e-15   49.9   0.0   1   1   3.2e-15   3.2e-15   49.0   0.0     2    45   283   327   282   327 0.95 -
M02696:28:000000000-ATWK5:1:1101:17972:2096 -            382 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   2.9e-14   45.9   0.0   1   1   6.1e-14   6.1e-14   44.9   0.0     3    45   325   367   324   367 0.98 -
M02696:28:000000000-ATWK5:1:1101:21296:1644 -            384 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     3e-14   45.9   0.0   1   1   6.1e-14   6.1e-14   44.9   0.0     3    45   327   369   326   369 0.98 -
M02696:28:000000000-ATWK5:1:1101:25205:3208 -            407 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.3e-12   40.6   0.0   1   1   2.6e-12   2.6e-12   39.7   0.0     4    45   351   392   350   392 0.95 -
M02696:28:000000000-ATWK5:1:1101:19365:1209 -            418 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   1.3e-12   40.6   0.0   1   1   2.7e-12   2.7e-12   39.6   0.0     4    45   362   403   361   403 0.95 -
M02696:28:000000000-ATWK5:1:1101:15518:2558 -            436 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   6.7e-11   35.2   0.0   1   1   1.7e-10   1.7e-10   33.9   0.0     5    45   381   421   373   421 0.96 -
M02696:28:000000000-ATWK5:1:1101:14772:2804 -            356 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     7e-11   35.1   0.0   1   1   1.4e-10   1.4e-10   34.1   0.0     3    45   300   342   299   342 0.95 -
M02696:28:000000000-ATWK5:1:1101:13793:4071 -            357 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.1e-11   35.1   0.0   1   1   1.4e-10   1.4e-10   34.1   0.0     3    45   300   342   299   342 0.95 -
M02696:28:000000000-ATWK5:1:1101:10427:1489 -            422 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   5.3e-10   32.3   0.0   1   1   1.7e-09   1.7e-09   30.6   0.0     5    45   367   407   357   407 0.92 -
M02696:28:000000000-ATWK5:1:1101:20029:4646 -            432 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     6e-10   32.1   0.0   1   1   1.8e-09   1.8e-09   30.6   0.0     5    45   377   417   367   417 0.92 -
M02696:28:000000000-ATWK5:1:1101:23916:2480 -            438 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     7e-10   31.9   0.0   1   1   2.3e-09   2.3e-09   30.3   0.0     5    45   383   423   381   423 0.94 -
M02696:28:000000000-ATWK5:1:1101:8776:1412  -            438 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     7e-10   31.9   0.0   1   1   2.3e-09   2.3e-09   30.3   0.0     5    45   383   423   381   423 0.94 -
M02696:28:000000000-ATWK5:1:1101:21179:2925 -            438 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     7e-10   31.9   0.0   1   1   2.3e-09   2.3e-09   30.3   0.0     5    45   383   423   381   423 0.94 -
M02696:28:000000000-ATWK5:1:1101:18342:2044 -            433 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45     7e-10   31.9   0.0   1   1   2.2e-09   2.2e-09   30.3   0.0     5    45   378   418   376   418 0.94 -
M02696:28:000000000-ATWK5:1:1101:4498:4938  -            433 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.1e-10   31.9   0.0   1   1   2.2e-09   2.2e-09   30.3   0.0     5    45   378   418   376   418 0.94 -
M02696:28:000000000-ATWK5:1:1101:17782:4348 -            435 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.7e-10   31.8   0.0   1   1   1.8e-09   1.8e-09   30.6   0.0     5    45   380   420   370   420 0.92 -
M02696:28:000000000-ATWK5:1:1101:25378:5279 -            436 4_LSU_Fungi_Ge_4_LSU_start_five_long -             45   7.8e-10   31.8   0.0   1   1   1.8e-09   1.8e-09   30.6   0.0     5    45   381   421   371   421 0.92 -
